itineraryId,flightNumber,airline,destination,train,hotel,hotelPricePerNight,totalCost,travelDate
4b90f1c6-bce0-402c-9f0b-86c1f837b9e5,DE6281,Condor Flugdienst GmbH,DEL,Train #123,None,,169.53,2025-05-05T21:57:00
155b1c38-be8a-4a9c-aef5-452eb98f5d46,IB1138,Iberia,LAX,None,"King, Salinas and Henderson Hotel",104.76,359.86,2025-01-12T16:38:00
b9f0b925-198b-40f2-958d-ddd633c8d526,TA7126,"TACA International Airlines, S.A.",YUL,Train #456,None,,462.86,2025-09-07T15:30:00
4e609bbd-cbfb-4740-a01b-e615ebd23a28,AC8600,Air Canada,LAX,Train #123,Johnson PLC Hotel,202.32,1370.16,2025-03-05T06:44:00
308feae7-dfbe-441f-b8c9-dcb4f4c909bc,TS6983,Swissport USA,LAX,Train #123,Mullen-Perez Hotel,423.59,1332.7,2025-01-17T05:57:00
66cf9779-9b9e-445d-89e9-847d1af53589,FJ9676,Air Pacific Limited dba Fiji Airways,LAX,Train #456,"Jones, Phillips and Aguilar Hotel",301.56,841.34,2025-09-02T22:50:00
c92fd51e-5bd9-4caa-ae21-6dccb08f27e8,JL7131,El Al Israel Airlines LTD.,CUN,Train #123,Collier-Cabrera Hotel,158.99,451.01,2024-08-05T04:20:00
bc040193-c667-465f-8f55-f058edf0f923,HA8563,Hawaiian Airlines,MIA,Train #456,None,,357.33,2024-07-12T01:21:00
8794cf0e-8064-4a00-a926-48ed1af468da,AY2851,Finnair,LAX,Train #456,Pearson Inc Hotel,324.91,1177.49,2025-01-02T02:35:00
9d6e56af-f73a-4c53-8b0a-6cde935c7a82,AC5998,Air Canada,SIN,Train #123,Taylor and Sons Hotel,124.39,679.3,2024-11-29T14:02:00
4a3ed839-8be2-4d42-b71e-3c0e2bebf21b,EV8565,Air Italy S.P.A,LAX,Train #456,Santos-Garcia Hotel,342.27,549.72,2024-10-09T06:32:00
0ea67da9-42a9-4c77-87ae-de89b8a7384c,F92193,Frontier Airlines,SJO,None,None,,375.37,2025-12-15T03:39:00
f3a7437f-3fda-4ef4-821d-0d9a90c604fe,Z06613,"Norse Atlantic UK, Ltd.",HKG,Train #123,Johnson-Weeks Hotel,135.16,478.36,2024-03-02T13:04:00
14285e48-4629-4a62-9ce6-1a358286e176,CI2538,China Airlines,SIN,None,Carter-Williams Hotel,270.71,1663.45,2024-05-02T11:53:00
1c3798ec-d8eb-4bf0-959f-22d202c99fbc,NK4817,Spirit Airlines,DOH,Train #456,None,,803.04,2025-07-27T22:36:00
1088cdfb-bb8f-4e7d-84d3-74a0d110d4d4,EK2979,Emirates,SJO,Train #456,"Hernandez, Campbell and Black Hotel",79.01,487.26,2024-01-26T21:30:00
37e9316d-fc2e-4d25-938b-faf9ced03ecf,BA1372,British Airways,LAX,Train #456,None,,370.34,2024-05-16T17:02:00
c94d76eb-b188-4753-a626-915b17103165,BBB295,BelAir Airlines,DOH,Train #456,None,,315.44,2025-09-07T08:25:00
10fd9dbf-f3bd-4b58-88a1-0b769a8653be,WN6762,Southwest Airlines,LAX,Train #123,"Marks, Evans and Hanna Hotel",340.69,1279.52,2024-12-06T04:49:00
83176a05-4af2-4f08-864d-6bc1c8ab2b16,MX9771,Mexicana Airlines,MEX,Train #456,Graham-Austin Hotel,232.17,731.75,2024-07-02T22:27:00
80fabf6c-5443-46e2-945f-261219aefdc2,AX5306,Trans States Airlines,LAX,None,Martin Group Hotel,474.66,1728.77,2024-02-18T16:03:00
86c35243-3aff-4411-b8e3-6f703ab3c75c,SK5347,SAS Airlines,DXB,Train #456,Blake and Sons Hotel,268.21,1081.54,2024-04-22T21:17:00
08666828-3782-49b0-b0ba-affac2b077d4,CI9325,China Airlines,DOH,None,None,,297.69,2025-11-01T05:30:00
58665f93-a2c6-4495-b0fd-6688bd57fd1e,YP2880,"Air Premia, Inc.",YVR,Train #123,"Johnson, Kirk and Morton Hotel",77.23,1493.17,2025-07-27T04:43:00
f75aea2d-86ab-470d-b31f-8b2fc2a39a0b,MX7326,Sports Jet,LAX,None,Graham-Torres Hotel,351.68,1694.5,2024-05-20T17:00:00
40252c8d-d6cf-4532-9348-0cec2bd39a9d,AZ7276,ITA Airways,LAX,None,None,,1538.54,2024-07-01T19:38:00
e1c0f5a3-fa76-468c-9f28-804289d3d031,JL6542,Japan Airlines,DXB,Train #123,None,,311.11,2024-10-10T12:32:00
715b1c89-38ad-4f73-b379-ffde9d1867e5,AF1238,Air France,CUN,Train #456,Ibarra LLC Hotel,349.16,668.26,2025-10-18T03:16:00
8757f22f-7573-4262-97a8-f0fdcd291e58,BR7549,EVA Airways,MEX,Train #123,None,,502.41,2025-08-02T23:00:00
2deba187-20ee-47c6-9282-72ae15bcd5b7,MU2600,China Eastern,YVR,Train #123,None,,495.77,2024-11-09T14:17:00
814aa386-89ba-4a37-ae04-b9def2a10911,TK4509,Turkish Airlines,LAX,Train #456,Schneider Inc Hotel,485.87,693.03,2025-06-01T01:31:00
5887fa0f-6f24-4bf9-8b11-5ffc5d2a2204,RW3124,Republic Airlines,FRA,None,"Lutz, Cruz and Johnson Hotel",166.51,341.19,2024-03-09T14:06:00
46f3e6aa-b9bb-4827-a227-c8d8d0d30e87,SK4670,Servisair,LAX,Train #123,Baldwin Inc Hotel,409.3,805.36,2025-10-31T01:44:00
24efe573-89b6-4ca2-b0d6-60f7b2a5fe29,WN4758,Southwest Airlines,DXB,Train #456,"Caldwell, Vasquez and Brown Hotel",225.88,492.54,2025-11-28T14:32:00
f28cbb12-779d-42d0-96ad-3aba8698a101,NJ2588,Vanguard Airlines,LAX,Train #456,Washington-Robles Hotel,440.74,1769.97,2025-03-27T11:22:00
beae191d-002c-46f5-8061-cfca6c9f9209,AF1786,Air France,DXB,Train #123,"Chapman, Holland and Johnson Hotel",70.91,1009.28,2024-01-27T12:29:00
c334a10c-8efa-4a82-bdda-35ca85e60296,BBB1019,Norwegian Air Shuttle ASA,YUL,None,None,,475.7,2024-12-29T03:43:00
1dca61e3-8a45-4626-bf4e-cdd43d42948b,BF7240,French Bee,DXB,Train #123,Rodriguez Group Hotel,62.31,544.75,2025-07-07T15:19:00
5a78edfd-363a-4866-8b74-84aa30704748,XE2567,ExpressJet Airlines,YUL,Train #123,"Cummings, Ross and Hill Hotel",482.22,829.89,2024-07-10T07:31:00
2a9dcc5b-b5a4-4ff3-9683-76c559782f61,AA4747,American Airlines,HKG,Train #456,Barnett-Hobbs Hotel,154.65,638.53,2024-09-22T14:46:00
d6f6b14e-65cc-4c79-99a6-d2f0d40bb8d9,US3117,US Airways,NRT,None,Herrera Group Hotel,378.68,959.63,2025-04-07T13:37:00
bae7d0e8-d997-4cf7-9671-c10558576625,HA7516,Hawaiian Airlines,YUL,Train #456,Fowler LLC Hotel,491.23,770.25,2024-03-01T07:48:00
8900b648-255a-4113-a324-204cfb5b3b2a,CP7736,Canadian Airlines,PTY,None,None,,1461.96,2025-10-27T12:01:00
d5ab7c17-4388-4204-92cd-eeda4408c330,CI5829,Sobelair Airlines,MIA,None,None,,689.19,2025-04-16T01:06:00
ac9cb61f-ad6c-48d0-ac5c-e0e1411de797,QX8001,Horizon Air,LAX,None,Jones PLC Hotel,415.28,1614.03,2024-07-14T19:20:00
53da2714-7d8f-4272-b10e-c4c75dc32371,WO1523,World Airways,YVR,Train #456,Jackson PLC Hotel,430.21,1765.34,2024-10-11T13:37:00
5c0906cb-bfc7-4f1b-a1b3-5a574f827741,F86524,"Flair Airlines, Ltd.",LHR,Train #456,None,,204.17,2024-06-25T17:05:00
07f1f3e1-c6b1-41ab-a38a-09b23a7a9b0a,WS5018,WestJet,LAX,None,Ferguson Ltd Hotel,175.9,438.17,2024-06-30T20:03:00
77361980-b88c-4701-93a5-9115909a0adf,AF1925,Air France,MEX,None,Herman Inc Hotel,383.77,1798.55,2024-06-02T20:51:00
360b9887-32c6-471f-b653-2ec15364a5b7,NJ5618,Vanguard Airlines,PTY,None,Wright PLC Hotel,278.88,1120.95,2024-08-29T03:12:00
c4de62f8-cf57-4958-8583-b9cde7188b23,RW1465,Republic Airlines,FRA,Train #456,None,,365.93,2024-07-21T22:16:00
f26e5091-0017-4e15-a79b-d9dbdede4326,TK7675,Turkish Airlines,LAX,Train #123,None,,140.11,2024-07-14T15:13:00
9f1da671-10e3-46c3-b64f-9b0b43f1dfe1,CA4405,Air China,MEX,None,Hall-Price Hotel,236.39,518.05,2024-12-19T20:16:00
ca6d473c-57b2-412c-a365-a8eb30f38b11,N78675,National Airlines,LAX,Train #456,Shelton and Sons Hotel,420.13,675.61,2025-12-23T02:59:00
36e4093d-2f00-4a3e-a89c-f27cc52ce923,YX1807,Midwest Airlines,YUL,None,Francis-Harris Hotel,74.91,445.58,2024-03-15T18:17:00
31e583b4-66f1-4ccd-894c-666a2f7bff34,VN4066,Vietnam Airlines JSC,SJO,Train #123,Williams Group Hotel,323.51,1296.2,2024-02-05T12:04:00
79cfb12b-dbbf-40c7-88fc-01083012a891,FJ3678,Air Pacific Limited dba Fiji Airways,LAX,Train #123,Robinson Ltd Hotel,213.27,334.86,2025-01-24T04:20:00
21ad1597-5d2d-4104-b4ca-676ef8c22779,PR131,El Al Israel Airlines LTD.,LHR,Train #456,None,,348.86,2025-06-13T08:23:00
3ca6b135-1920-40c0-a938-43136cb8f8be,QQ7584,Reno Air,YYZ,Train #456,"Terry, Zavala and Bruce Hotel",379.57,1470.79,2025-04-23T05:48:00
35358af1-c8ef-4bdf-ba15-e94f4aee7e32,MQ2486,Boeing Company,HKG,None,"Mason, Kane and Henry Hotel",84.86,546.14,2025-06-13T10:34:00
5b9f95d8-c225-4dc5-97a6-3415fc1e418e,TP7430,TAP Air Portugal,SJO,Train #456,None,,297.92,2024-02-15T00:32:00
63fd6271-c219-41f5-a7a6-855e14ab554f,Y44466,Volaris Airlines,MIA,Train #123,Walker Inc Hotel,466.69,1787.69,2024-12-06T00:45:00
5b601eb6-3641-4796-9e84-ea90da4446f3,TW4157,Sobelair Airlines,MEX,None,Kim-Cobb Hotel,197.25,1343.52,2025-01-04T15:41:00
e3884bf6-17e6-4359-a679-581404269a52,AM8216,Aeromexico,HKG,Train #123,"Miles, Dean and Evans Hotel",463.63,1166.86,2025-07-31T06:53:00
17788a65-963d-4911-8105-3d5c97591b54,PR8479,Sports Jet,YYZ,Train #456,"Bailey, Bryant and Griffith Hotel",309.19,598.41,2025-04-16T08:00:00
7dcfb103-43b3-4aca-b8bc-f0d895584a66,F91739,Allegro Airlines,JFK,None,None,,216.37,2024-12-22T23:59:00
8aa433c1-f089-4159-a92d-253ea7ce8c5a,MX9309,Mexicana Airlines,CUN,Train #123,Wade-Evans Hotel,204.15,655.22,2025-10-05T02:14:00
9bb28d3a-e9aa-4c8c-a3df-58bb8a82af00,NH6691,Aeroflot Russian International Airlines,CUN,Train #456,None,,226.94,2025-08-20T11:37:00
ebc5a318-fdd8-4751-85c0-39cd28d3c134,DE4519,Condor Flugdienst GmbH,PTY,Train #456,Anderson-Weber Hotel,259.13,632.7,2025-11-13T10:20:00
4505d2d0-79ec-493c-b698-966351881133,IB1535,Iberia,LHR,Train #456,Reyes-Gray Hotel,351.5,1179.46,2025-03-07T14:42:00
6b072e18-92e4-427b-9861-f8e45c415526,TZ9772,ATA Airlines,FRA,Train #123,"Henderson, Bridges and Hart Hotel",329.71,554.3,2024-05-06T23:20:00
5ed2e867-d8fc-4abc-aa8d-f434a5dafbe4,CC3380,Aeroflot Russian International Airlines,HKG,Train #123,Smith and Sons Hotel,322.86,1784.39,2025-06-15T11:39:00
30d2967c-5713-4696-bd9c-b9fd9d23ece9,TK9866,Turkish Airlines,LAX,None,Padilla-Vasquez Hotel,476.25,2112.48,2024-07-03T13:56:00
f5821f9e-0c5b-4d78-a6c6-f11ed1113c1d,Y4909,Volaris Airlines,LAX,Train #123,Silva-Lee Hotel,312.12,466.92,2025-03-02T20:47:00
904ea85f-4e06-4dc6-9622-a77049a691f7,LX1066,Swiss International,LAX,None,None,,1123.09,2025-09-26T16:09:00
061d6c86-be59-4d3c-b4c1-16417188dea5,G48282,Allegiant Air,MEX,Train #456,"Morgan, Campbell and Martin Hotel",94.44,532.48,2025-02-09T11:06:00
d613452a-e30d-4ede-928d-818f320265c5,MQ1302,"China Eastern Airlines, Inc",ORD,Train #456,Ingram Inc Hotel,93.91,396.66,2025-07-03T04:46:00
dbda1b38-72c6-4254-8217-c2dfa40ec183,PR3063,Philippine Airlines,LAX,Train #123,None,,1095.78,2024-10-05T17:42:00
137a8b70-e88c-49b7-bc73-07836ff3a789,DH3536,Independence Air,YYZ,None,None,,393.27,2024-01-29T00:23:00
93277e43-1da6-49ff-90b7-f119cf2ea8e5,CZ9697,China Southern,CDG,Train #123,None,,387.5,2025-08-23T19:39:00
707d8d47-4e34-4b6c-a778-4f6f1b9a9839,HQ5396,Harmony Airways,LAX,Train #456,None,,1259.92,2025-10-17T17:53:00
799bdad4-3b7b-4671-aede-250b9725be7a,GL706,Miami Air International,LAX,None,None,,386.03,2024-02-20T07:12:00
40b76064-5078-4d94-8b2e-dc4f78a6d895,MG1550,Champion Air,YYZ,Train #456,None,,296.69,2024-11-17T06:54:00
2b5db2d9-589a-49d4-8d4d-0abec0b444e7,CA8955,North American Airlines,DEL,Train #123,"Nguyen, Moore and Mendoza Hotel",450.98,1020.61,2025-03-13T14:48:00
477bea2d-75da-4347-a5e6-80b0511ba9bd,QR3957,Qatar Airways,LHR,Train #456,Gaines Inc Hotel,151.45,1008.49,2025-08-04T13:11:00
1a7ee6f6-94dd-49a9-80f0-d8f5cfec3ef7,WO3998,World Airways,CDG,Train #456,None,,417.72,2024-04-15T14:44:00
5f6a091a-9e64-4f87-ad88-75ec062aadfa,XP2696,Xtra Airways,PTY,Train #123,Lucas-Reid Hotel,211.46,588.75,2025-09-12T18:35:00
0ca6f473-6687-4ce0-8a19-87eab8c05b21,DE6281,Condor Flugdienst GmbH,DEL,Train #456,None,,342.28,2025-05-05T21:57:00
68c89530-5f9b-49c2-b6f1-943856d16d71,ZW2188,Air Wisconsin,DOH,Train #456,Nichols Group Hotel,353.33,531.39,2025-10-19T15:39:00
58f57f5c-43ca-4606-831a-9f552b866538,F96788,"Samsic Airport America, LLC",LAX,None,Brown PLC Hotel,226.01,984.42,2024-10-16T12:07:00
781e4a03-6378-4019-9538-7fc14974d12a,QF2147,Qantas Airways,LAX,None,None,,317.77,2024-12-14T04:50:00
5e569970-017e-4c54-8a4e-746664f4eb5b,SE4698,XL Airways France,LAX,Train #456,None,,373.96,2025-09-17T18:18:00
bdb8d987-7409-4d7a-b8d8-098508223b72,DH8674,Independence Air,LAX,None,Cervantes PLC Hotel,392.62,635.8,2024-09-04T15:53:00
cdf53f88-72fc-408f-bc58-1313aaab0571,MQ4645,American Eagle Airlines,SIN,None,Watts Ltd Hotel,284.89,627.57,2025-09-04T14:01:00
68ee0fb3-add8-4ae1-bc80-df122e29dbc1,LP4228,LAN Peru,LAX,Train #123,None,,419.72,2025-09-29T05:21:00
425cbc91-30b3-4380-9620-6980afb6769e,WN6894,Southwest Airlines,AMS,Train #456,Cooper-Brown Hotel,208.13,1309.0,2024-10-25T11:25:00
1aa9aa0b-769f-4485-8eb9-838ca925c968,B66475,JetBlue Airways,LAX,Train #456,None,,1224.75,2024-12-13T09:21:00
597217db-ed28-4ff2-b1f4-11c148c782d3,CZ496,China Southern,HKG,Train #123,None,,1267.36,2025-09-11T06:56:00
03fe6f44-1a80-46e5-901f-373dbfd4aac3,QK2775,Jazz Aviation,LAX,None,Golden and Sons Hotel,283.9,624.41,2025-11-13T14:33:00
f907a9a6-e914-4674-b22d-b72ad6c5adf4,MX7326,Sports Jet,LAX,None,None,,1510.91,2024-05-20T17:00:00
52089417-7e37-4b3b-9577-a7cab13256ce,VS6765,Virgin Atlantic,PTY,None,None,,358.05,2025-03-06T19:57:00
3e4f9f1f-b883-4f60-bb83-3e4bb702de0c,FL6031,AirTran Airways,SJO,None,Thomas Ltd Hotel,320.57,492.86,2024-05-04T17:48:00
ed3fdd8e-3a28-46aa-9472-0783b7f4d62e,XJ1127,Mesaba Airlines,CDG,Train #456,None,,210.62,2025-05-12T17:43:00
f77cfc8c-fda2-43bf-a783-8823de5e7d84,TZ7237,ATA Airlines,LHR,Train #456,White Inc Hotel,248.31,1201.18,2024-02-25T04:10:00
1f508053-438a-4b2f-b26f-55e94e6a4622,HQ2617,Harmony Airways,LAX,Train #456,None,,1328.5,2025-09-30T13:22:00
6d674078-6ed5-4786-a584-d5fec7ca4919,WW8298,WOW Air,LAX,None,Moore Ltd Hotel,488.68,1093.45,2024-06-18T03:40:00
87732dc9-029c-43d5-8c42-736ecdfbf0a8,JL9894,Japan Airlines,NRT,Train #123,Gardner and Sons Hotel,123.64,523.59,2024-03-27T04:13:00
b8cf6734-e1e8-46a1-a3dc-cce3e005dff9,DL3822,Servisair,JFK,None,None,,322.97,2025-03-30T06:49:00
fc28ca0c-ac18-456e-9d5b-b4062040e428,LP776,LAN Peru,FRA,Train #456,Morales PLC Hotel,96.45,580.61,2024-04-14T14:24:00
4255b4c5-bf40-41d0-840a-7665a11381c7,CA9231,Norwegian Air Shuttle ASA,DOH,None,Lopez LLC Hotel,164.91,539.86,2025-03-23T23:08:00
c7c4c90e-6638-40e7-91f4-661b95d0729e,TA2878,"TACA International Airlines, S.A.",CDG,None,Simmons-Floyd Hotel,374.58,513.46,2024-12-03T03:18:00
72021c02-80b9-40b3-82d2-b9bb8b6947fd,F94174,Frontier Airlines,DXB,None,Richardson Inc Hotel,199.67,1174.98,2024-10-30T14:53:00
1bacdacf-2d54-4c58-bc66-9c4a750a9270,AA8897,American Airlines,LAX,None,"Rosario, Nelson and Marshall Hotel",167.44,526.68,2024-12-20T05:11:00
162b9223-ae61-4e1d-979d-2f0d7af8959b,WO6791,World Airways,FRA,None,Elliott-Duffy Hotel,433.99,735.38,2024-04-09T08:58:00
b088b610-a3d3-41fd-82d0-78797f39356e,YX1597,Midwest Airlines,YYZ,None,"Roman, James and Wright Hotel",434.06,579.08,2024-05-07T22:12:00
50933a1e-342d-4c57-96e7-dde71758c71e,OY1108,Trego Dugan Aviation,LAX,Train #123,Barnett-Moore Hotel,165.48,448.22,2025-05-31T22:32:00
816579f6-1b8a-4177-9111-e4fd385325ff,QK2094,Air Canada Jazz,LAX,None,Howard PLC Hotel,144.19,1302.98,2025-03-16T03:39:00
1138b525-27a9-4ca4-9429-7e430f0629dc,B64027,JetBlue Airways,AMS,None,Pena-Soto Hotel,368.74,770.55,2025-07-14T09:47:00
fd8dc501-8735-45d7-b8f8-8851cebb33d0,XP4701,Casino Express,LHR,None,"Rodgers, Sanders and Peters Hotel",303.91,828.4,2025-05-10T22:47:00
e8410794-73a3-4700-8f6b-91c96b09069a,RW2105,Republic Airlines,LAX,Train #123,Nelson and Sons Hotel,462.76,745.97,2024-01-09T23:05:00
9b06afb6-795c-4b1d-b39f-54a0ae5674b3,IB6474,Iberia,FRA,Train #456,None,,1192.7,2025-04-19T19:43:00
5e81f70c-a9f9-4cc8-9e21-f7d1873164f6,NK901,Spirit Airlines,AMS,Train #456,None,,317.9,2024-11-18T17:35:00
d27612a0-5800-4cb0-b6d5-1abe3c5baef7,DL2239,Aeroflot Russian International Airlines,LAX,Train #123,"Miller, Davis and Ball Hotel",406.96,1622.62,2025-08-21T10:45:00
9d3bd62b-8412-4c59-a868-0a85dd1dc9c5,CI314,China Airlines,JFK,Train #123,None,,418.14,2024-10-10T08:20:00
f5785165-a72e-4ad7-af8e-5984a1104a07,BBB3484,BelAir Airlines,YVR,None,Lewis Group Hotel,68.27,751.82,2024-11-09T23:47:00
48f24880-08db-43ff-83ba-868c5e94a01c,BF1702,French Bee,LAX,None,None,,109.96,2025-02-26T14:18:00
ce8aded7-3cbe-48ad-913d-cc47f07f915d,NJ8067,Vanguard Airlines,SIN,Train #456,None,,216.78,2025-02-21T15:25:00
4a0def48-7329-4049-b850-d057bbac7c9d,XP951,Casino Express,LAX,Train #456,Sanford Ltd Hotel,141.78,801.63,2024-05-14T06:15:00
1e79ef8f-061d-4478-b0d5-c46082c07408,LY1316,Norwegian Air UK Ltd,LAX,None,"Dorsey, Snyder and Miller Hotel",396.02,871.21,2024-11-11T21:24:00
9f0395d0-c139-4843-947c-a212ccd5e5d2,9W6132,Jet Airways,LAX,None,Johnson-Mckee Hotel,423.79,893.6,2025-03-06T16:07:00
97c03e2c-070f-4c85-a00e-2676c8c78f3b,AA3511,American Airlines,LAX,Train #456,Flores-Ballard Hotel,245.15,638.04,2025-08-08T17:35:00
694760a3-fcf2-4dc8-9660-cf7709ea6e17,LY3446,Norwegian Air UK Ltd,CDG,None,Scott and Sons Hotel,171.96,590.81,2024-08-27T20:57:00
5f9b95b3-cdcf-4385-a88f-ef4c4ae628ce,SS6128,Corsairfly,NRT,Train #456,Donaldson LLC Hotel,418.25,830.15,2025-05-21T06:33:00
b5d6720c-66a7-4622-a0a2-d401c872f3b8,AY1153,El Al Israel Airlines LTD.,YVR,None,None,,1132.69,2025-05-01T18:32:00
ee0b9f23-54ea-4200-9f0c-d49dbfe2e480,CC8506,Air Atlanta Icelandic,LAX,None,Smith-Harrison Hotel,102.81,1190.05,2024-07-20T10:18:00
1d987396-cf27-4237-9ae1-1d8f2e8f9338,TP3894,TAP Air Portugal,LAX,Train #123,Gilmore Group Hotel,451.54,1902.42,2025-12-27T15:09:00
c2563744-61b6-4108-b2a9-2a97b612291e,CM6347,"COPA Airlines, Inc.",YYZ,Train #456,None,,489.78,2024-05-21T21:30:00
3b31c411-e833-42eb-befc-dca46b16d97f,WN3286,Southwest Airlines,YYZ,Train #123,None,,1379.83,2024-02-19T08:44:00
033005b9-6d33-4231-a5cd-2560b9fafe75,FJ5128,Air Pacific Limited dba Fiji Airways,PTY,None,Gilmore Group Hotel,432.56,994.15,2024-02-28T03:00:00
2b1825bf-1846-4529-a5b3-0e30d1a9c0e5,QX1315,Horizon Air,AMS,None,Knapp-Mullins Hotel,375.69,1340.36,2025-04-02T23:30:00
0a9c821a-2ad8-4d11-9097-3ef3999dd287,VN8333,Vietnam Airlines JSC,YUL,None,"Roberts, Smith and Mason Hotel",313.8,615.65,2024-11-05T07:12:00
b0306958-0ce2-4b98-babe-a3f70f7ce016,KL2059,KLM Royal Dutch Airlines,MEX,Train #456,None,,401.25,2024-08-21T11:17:00
ccd80e9e-2c49-461e-ba63-6ba36dbdaaff,NJ7156,Pacific Aviation,DOH,Train #123,Key LLC Hotel,165.75,338.91,2025-08-11T20:15:00
edc3a3ea-6b70-4157-9e08-f1d3e9dea618,NK2226,Spirit Airlines,LAX,None,Dodson and Sons Hotel,283.61,476.64,2024-03-12T17:08:00
357ec4a0-5ebe-4bbc-8eb4-35d7a754cb2c,AS9048,Alaska Airlines,LHR,None,Jordan-Wagner Hotel,321.49,562.52,2025-03-03T10:13:00
fec77ddf-ae0b-4a80-a3ec-a6c3985d12dd,AZ6322,Alitalia Airlines,SJO,Train #456,Hill Inc Hotel,136.19,410.28,2025-01-14T05:39:00
adff6cc0-31cb-431d-bf2b-f3f4af0cb87c,Y48268,Sports Jet,FRA,Train #123,Lambert-Smith Hotel,273.36,448.9,2024-05-11T18:44:00
61a65914-4050-41d5-8f8c-e86b557fec46,AI690,Air India Limited,YVR,Train #456,Howell Group Hotel,336.41,609.21,2025-06-13T14:19:00
1e93b98c-037e-47cc-96b5-7b26ec95937f,SR849,Swissair,AMS,None,None,,393.19,2025-05-12T20:34:00
a2b7a5aa-d062-4712-8208-54a7430e2443,AY234,Finnair,SIN,Train #456,"Murphy, Daugherty and Chung Hotel",349.63,1685.0,2024-07-09T14:36:00
0abcdc47-2278-4dd3-9c47-f835a9d66359,EZ1401,Evergreen International Airlines,LAX,Train #123,None,,460.53,2024-10-25T10:04:00
264be1dd-5a78-44da-8a33-3fb089d96661,CM1923,"COPA Airlines, Inc.",YUL,None,Peterson Group Hotel,351.36,623.57,2024-06-22T15:55:00
1d872532-defb-4353-8140-12af55e06c87,NZ1373,Air New Zealand,YUL,Train #456,Brown-Arellano Hotel,188.98,611.25,2024-08-21T17:14:00
93ea2e26-a621-49e8-8db4-61a3cf99377b,FF7917,Tower Air,LAX,None,Little-Fuller Hotel,275.56,528.14,2025-07-14T18:22:00
a29de4f0-a121-41ec-a60d-05a89e6aa4e5,WN2780,Southwest Airlines,AMS,Train #123,None,,857.18,2025-06-01T04:55:00
8f206577-5367-4a85-81e1-9b00a2348afe,IB1138,Iberia,LAX,Train #456,None,,255.1,2025-01-12T16:38:00
1721dee0-c422-49db-b4e5-3204efaf8c0c,CP8212,Canadian Airlines,MEX,Train #456,"Marks, Powers and Andrews Hotel",337.6,805.12,2025-04-05T13:45:00
e21943b0-f650-4b27-b1e3-3f054eba2f91,WS7907,WestJet,DXB,None,Joseph Ltd Hotel,317.07,1339.08,2024-04-15T22:07:00
0651cb99-3738-4160-a841-93893d9f581a,F84279,Sports Hawk,CDG,Train #123,Fuller LLC Hotel,356.77,918.74,2024-06-22T05:49:00
a59a8df8-084b-4d7a-9384-9f39624abf7e,HA8145,Hawaiian Airlines,DOH,Train #123,Cole Inc Hotel,55.26,311.9,2025-06-29T06:38:00
541428f3-fd64-4ca9-902b-3a49acb85e31,MT7301,Thomas Cook Airlines,LAX,None,None,,249.75,2024-05-25T04:02:00
c0ed49be-cbff-4289-9d17-4304e7c7101e,SR9020,Swissport USA,YYZ,Train #456,Nash-Moses Hotel,269.61,513.75,2024-07-14T04:35:00
493f4c25-8634-4372-a6aa-948c79d69fd9,DL9494,Delta Air Lines,CUN,None,Nash and Sons Hotel,451.41,723.06,2025-01-26T11:08:00
26e4e79f-6548-44f1-a3de-a28125b7447d,AZ4377,ITA Airways,LAX,None,Adams-Pratt Hotel,252.3,1565.0,2025-02-03T16:22:00
7ad2cd7a-68b9-4c96-b0ff-f4fc4e467796,OO7204,SkyWest Airlines,PTY,None,None,,373.57,2024-06-21T03:14:00
ca828fec-8f66-4d43-bca9-8ef79c285166,9W9006,Jet Airways,DXB,Train #456,Beck PLC Hotel,225.25,572.96,2025-06-09T21:13:00
2765ab83-ccc2-4dd4-94e2-c706fbe35d4d,OZ1637,Asiana Airlines,FRA,Train #123,Ramos-Moore Hotel,350.13,679.99,2024-10-09T10:51:00
0cabbb15-e4f4-43e3-8f2e-bf5a747cbb89,AX9472,Trans States Airlines,PTY,Train #123,"Howard, Lee and Cuevas Hotel",134.99,521.84,2025-02-27T12:40:00
192d0b0e-2522-4bfe-9a8d-fd84ff2d2e32,QK5672,Norwegian Air Shuttle ASA,SJO,Train #456,"Wagner, Wood and Christensen Hotel",132.08,446.85,2024-06-28T06:01:00
e42869ae-3a61-4697-a7c9-1d8d9dfaf6b6,TS2633,North American Airlines,LAX,None,Ward-Good Hotel,396.2,1473.84,2024-08-25T18:50:00
844088c6-b16b-4258-83d6-1266393bca02,QX3877,Horizon Air,LAX,Train #456,None,,192.14,2024-10-02T11:53:00
bf0967cf-f32e-433c-993a-52fd2a91f3d9,VS6595,Virgin Atlantic,CUN,None,Dean Group Hotel,94.77,624.66,2025-01-29T03:30:00
7a24a355-d3e9-47a7-829b-ab5b05c2d7c6,NW3848,Northwest Airlines (became Delta),MEX,Train #456,Robbins Group Hotel,396.5,936.45,2024-08-09T00:44:00
8d026671-7853-4c92-be86-03b2a34ee304,XE9702,ExpressJet Airlines,ORD,None,Page and Sons Hotel,151.37,404.38,2024-01-02T23:07:00
42684aba-169c-4ee1-8fc2-77a9221208a9,OO5911,"Samsic Airport America, LLC",LAX,None,"Zimmerman, Kim and Huffman Hotel",365.37,644.09,2024-10-31T00:18:00
