userId,age,nationality,budgetPreference,cabinPreference,frequentRegions,bookingHistory
c55723cb-c29c-48a9-8626-180737b8b708,53,NG,Other,Economy,['Australia / Oceania'],"[{'flightNumber': 'EV9207', 'date': '2025-06-15T08:36:00'}]"
059240c6-5264-40ad-9385-6f4cf53ab88b,57,BG,Other,Business,"['South America', 'Mexico']","[{'flightNumber': 'AZ7867', 'date': '2024-12-29T14:16:00'}, {'flightNumber': 'DP813', 'date': '2024-05-21T11:18:00'}]"
56114132-0392-49c9-b840-3e1e2056aca1,40,VE,Other,Premium Economy,"['US', 'Mexico']",[]
370061e8-8a31-4942-b87f-9a6367aabd89,77,VE,Other,Premium Economy,['Canada'],"[{'flightNumber': 'SQ6688', 'date': '2024-12-23T18:56:00'}, {'flightNumber': 'GL2278', 'date': '2024-06-22T16:21:00'}, {'flightNumber': 'RW395', 'date': '2024-09-01T12:53:00'}, {'flightNumber': 'UA1327', 'date': '2025-11-02T02:20:00'}]"
3afa8a27-46f9-4f5b-8122-5016060dfd3a,22,PY,Low Fare,Economy,"['Mexico', 'Middle East', 'Canada']","[{'flightNumber': 'SY6451', 'date': '2024-07-30T04:42:00'}]"
88da8e83-d1c5-4977-8b56-6bf5d907c50c,44,FR,Low Fare,Economy,"['South America', 'Europe', 'Asia']","[{'flightNumber': 'HQ6275', 'date': '2024-02-12T11:16:00'}, {'flightNumber': 'XP9770', 'date': '2024-08-08T23:34:00'}]"
b6655684-451f-47bd-843c-58e9ee957a4e,32,TG,Low Fare,Premium Economy,['Asia'],"[{'flightNumber': 'PR2392', 'date': '2025-04-22T14:31:00'}]"
a79ed29c-1f8e-42e9-9e51-868a848a3da6,40,TO,Other,Premium Economy,['South America'],"[{'flightNumber': 'MU8353', 'date': '2025-11-30T13:53:00'}, {'flightNumber': 'LY5388', 'date': '2025-01-19T07:14:00'}, {'flightNumber': 'QQ1049', 'date': '2024-08-12T17:01:00'}]"
2d81bdd5-15d5-4fc1-93f1-92867c845b23,35,MD,Low Fare,Business,"['Europe', 'Australia / Oceania', 'Asia']","[{'flightNumber': 'MX5676', 'date': '2025-05-22T16:15:00'}, {'flightNumber': 'AA9467', 'date': '2025-08-24T06:26:00'}, {'flightNumber': 'PD385', 'date': '2025-02-14T01:09:00'}, {'flightNumber': 'LY4783', 'date': '2024-07-12T02:21:00'}]"
9b7e7f80-3e2f-481e-9577-10c3e18630f7,64,NG,Other,Business,['US'],"[{'flightNumber': 'KL112', 'date': '2024-07-13T09:06:00'}, {'flightNumber': 'Z0124', 'date': '2024-03-13T08:25:00'}, {'flightNumber': 'YX4121', 'date': '2024-11-24T10:22:00'}]"
ceb3ba63-999b-4776-ace7-249f2dbbe5e4,40,UY,Low Fare,Business,['Mexico'],"[{'flightNumber': 'MG7253', 'date': '2025-01-19T17:16:00'}, {'flightNumber': 'LP3154', 'date': '2024-02-12T15:26:00'}]"
92a02cef-53ba-4729-8ddf-d664182674fe,62,UG,Other,Premium Economy,"['Mexico', 'Central America']","[{'flightNumber': 'N73004', 'date': '2024-06-18T09:38:00'}]"
58e6ef26-2941-4416-b1c5-be10223d5c63,21,ZM,Low Fare,Business,"['Asia', 'Europe']","[{'flightNumber': 'VN854', 'date': '2025-12-15T15:15:00'}]"
cbfa455a-9b70-40c8-bee4-47629c76fe08,71,AT,Other,Business,['Mexico'],"[{'flightNumber': 'HA9789', 'date': '2024-05-24T19:15:00'}, {'flightNumber': 'LY222', 'date': '2025-04-13T21:06:00'}, {'flightNumber': 'HX4604', 'date': '2025-03-15T06:26:00'}, {'flightNumber': 'OY3558', 'date': '2025-05-23T13:21:00'}]"
b9597d28-40fe-4af3-b2d6-e02a617cf79d,49,CA,Low Fare,Premium Economy,"['Mexico', 'Central America']","[{'flightNumber': 'SQ337', 'date': '2024-07-12T04:21:00'}]"
5dc4cebc-ffcd-447f-918b-206f5fd7b152,78,CR,Low Fare,Business,['Europe'],"[{'flightNumber': 'WO6624', 'date': '2025-09-04T09:48:00'}, {'flightNumber': '9W6789', 'date': '2025-02-27T06:00:00'}]"
b3661460-2602-4871-b182-5ea7b2c923c1,31,PK,Low Fare,Business,['US'],[]
5547ffec-9020-45bb-8a4c-f40c2cb1e358,56,PL,Other,Economy,"['Mexico', 'Canada']","[{'flightNumber': 'EY9382', 'date': '2025-10-21T03:43:00'}, {'flightNumber': 'LY7417', 'date': '2025-09-26T01:39:00'}, {'flightNumber': 'BBB3305', 'date': '2025-12-08T19:32:00'}]"
9dbd580c-1ef6-478e-a557-c7136fc6be68,58,ZA,Low Fare,Premium Economy,"['Middle East', 'Central America']",[]
1ac69922-8175-40ae-9bcf-cc771a602454,45,CD,Low Fare,Business,['US'],"[{'flightNumber': 'Z03424', 'date': '2025-08-02T10:11:00'}, {'flightNumber': 'TW271', 'date': '2025-05-25T03:25:00'}, {'flightNumber': 'HQ8470', 'date': '2024-03-25T04:14:00'}, {'flightNumber': 'EZ6310', 'date': '2024-08-27T12:12:00'}]"
c4ef8d3d-5189-4e6c-8625-c690772e5bcf,25,AG,Low Fare,Premium Economy,"['Asia', 'Canada']","[{'flightNumber': 'YX7066', 'date': '2024-02-10T16:27:00'}, {'flightNumber': 'MQ4817', 'date': '2025-12-17T01:48:00'}, {'flightNumber': 'CP1218', 'date': '2024-06-30T07:19:00'}, {'flightNumber': 'XP4076', 'date': '2025-10-07T16:16:00'}]"
2ec3aa68-f99e-40f2-b23e-79dc30eea3ce,27,CF,Other,Premium Economy,"['Europe', 'US', 'Canada']","[{'flightNumber': 'YX490', 'date': '2024-08-07T14:07:00'}]"
efd2c72e-f123-47f8-8a18-169c5f415a0a,41,BI,Low Fare,Business,"['Australia / Oceania', 'Middle East', 'Europe']","[{'flightNumber': 'YX6506', 'date': '2024-01-15T16:58:00'}]"
9e71eec8-620b-4830-b864-171412180b66,21,LK,Low Fare,Business,['Europe'],"[{'flightNumber': 'OY6989', 'date': '2025-01-16T20:57:00'}, {'flightNumber': 'N75496', 'date': '2024-08-26T09:00:00'}]"
318463ec-147e-4f9a-a7cd-a2bf84f042d7,57,CI,Low Fare,Economy,"['Australia / Oceania', 'Canada']","[{'flightNumber': 'TW9465', 'date': '2025-08-10T11:41:00'}, {'flightNumber': 'F9355', 'date': '2024-05-10T16:35:00'}]"
e986a0bf-227f-4cc9-9cfb-1f68a0266495,32,KZ,Other,Economy,['Australia / Oceania'],"[{'flightNumber': 'RD1924', 'date': '2024-07-31T04:27:00'}, {'flightNumber': 'HQ7057', 'date': '2024-05-24T00:25:00'}, {'flightNumber': 'F99922', 'date': '2025-08-27T03:04:00'}, {'flightNumber': 'ZG9665', 'date': '2025-07-22T21:55:00'}, {'flightNumber': '5Y3924', 'date': '2025-09-23T10:46:00'}]"
f2468db4-a327-4860-bd43-56acfdd5829d,53,NG,Low Fare,Economy,['Central America'],[]
96c821d5-d9af-4a25-a7e2-f81b6418b032,30,BI,Other,Premium Economy,"['Asia', 'Europe']","[{'flightNumber': 'LP9825', 'date': '2024-11-27T18:06:00'}, {'flightNumber': 'CX9296', 'date': '2025-03-30T17:50:00'}, {'flightNumber': 'AI3077', 'date': '2024-12-03T17:07:00'}, {'flightNumber': 'QX5829', 'date': '2025-01-20T13:52:00'}]"
6f3d545d-22c4-48c1-ada5-c8806df24cb5,43,GR,Other,Premium Economy,"['Australia / Oceania', 'Central America']","[{'flightNumber': 'OZ4357', 'date': '2025-08-01T00:26:00'}, {'flightNumber': 'ZW8944', 'date': '2024-02-17T05:18:00'}, {'flightNumber': 'AM6236', 'date': '2024-08-04T19:18:00'}, {'flightNumber': 'SE7239', 'date': '2025-06-24T08:18:00'}, {'flightNumber': 'DP9257', 'date': '2025-12-07T23:09:00'}]"
015d911e-6895-4413-8330-6b9b6869adbe,74,GN,Other,Economy,['Asia'],"[{'flightNumber': 'KL8438', 'date': '2024-01-31T16:37:00'}, {'flightNumber': 'TZ6187', 'date': '2025-10-07T02:46:00'}, {'flightNumber': 'NJ7266', 'date': '2024-08-26T09:03:00'}]"
10fe6fe3-a097-40c8-8723-bdb161e6a80f,61,CO,Low Fare,Economy,"['Middle East', 'Central America', 'Asia']","[{'flightNumber': 'CP5736', 'date': '2024-11-22T07:25:00'}]"
a67e6d19-a604-49dd-915b-926bf1acdfee,54,TL,Low Fare,Premium Economy,"['Europe', 'Middle East']","[{'flightNumber': 'FI1425', 'date': '2024-02-02T17:39:00'}, {'flightNumber': 'RW2993', 'date': '2024-10-17T07:53:00'}, {'flightNumber': 'WS9239', 'date': '2025-05-27T16:21:00'}, {'flightNumber': 'HA6345', 'date': '2024-12-01T17:16:00'}, {'flightNumber': 'EV584', 'date': '2024-11-27T14:04:00'}]"
1ec320ed-6c21-4d49-8153-a4412b2299f5,66,JM,Other,Business,"['Central America', 'Mexico']","[{'flightNumber': '4O2014', 'date': '2025-12-10T21:19:00'}, {'flightNumber': 'BA3032', 'date': '2025-06-18T14:17:00'}, {'flightNumber': 'VS396', 'date': '2025-05-28T09:38:00'}, {'flightNumber': 'AC2923', 'date': '2025-05-15T20:57:00'}]"
815dfdc9-888c-4e2a-8937-c9b3b16d7e6e,22,BG,Low Fare,Business,['Mexico'],[]
c699f41a-8a1d-4516-ae7e-1d1d9cf19146,32,CZ,Other,Premium Economy,['Central America'],[]
1cb05573-9567-4ac2-82a7-79f1d4780a06,49,KH,Low Fare,Business,['Central America'],[]
ca1bb84f-5054-4c6d-ad7d-bd42c42252f4,76,AR,Low Fare,Business,"['Middle East', 'South America', 'Canada']","[{'flightNumber': 'GL8461', 'date': '2025-10-01T06:18:00'}, {'flightNumber': 'AC9457', 'date': '2024-02-09T14:25:00'}]"
f38c5df9-c745-4205-ada2-d9a205fb980c,55,NP,Other,Economy,"['Europe', 'South America']","[{'flightNumber': 'ZG7299', 'date': '2024-07-09T18:39:00'}, {'flightNumber': 'MT9397', 'date': '2025-04-09T10:42:00'}, {'flightNumber': 'AA5333', 'date': '2024-05-24T09:16:00'}, {'flightNumber': 'SR4716', 'date': '2025-05-02T08:52:00'}]"
575c1205-d0ba-436f-aaf3-0baf99fadb2d,52,TZ,Low Fare,Premium Economy,"['Mexico', 'Middle East']","[{'flightNumber': 'AI4481', 'date': '2024-01-13T19:45:00'}, {'flightNumber': 'CP9712', 'date': '2025-04-02T20:37:00'}, {'flightNumber': 'TW6694', 'date': '2025-04-20T19:37:00'}, {'flightNumber': 'Y48395', 'date': '2024-07-15T03:48:00'}]"
97a73315-67e3-4b81-b48a-4741063cccf8,19,RS,Low Fare,Business,"['Mexico', 'US']","[{'flightNumber': 'MT2347', 'date': '2024-04-22T16:57:00'}, {'flightNumber': 'AC2508', 'date': '2025-02-10T21:59:00'}, {'flightNumber': 'BBB8672', 'date': '2025-07-27T14:59:00'}]"
4b781dc3-387d-4385-9690-16909bbee804,42,GA,Low Fare,Economy,['South America'],"[{'flightNumber': 'CZ7898', 'date': '2025-12-08T21:09:00'}, {'flightNumber': '4O4258', 'date': '2024-04-27T12:31:00'}, {'flightNumber': 'TW7824', 'date': '2024-11-12T18:13:00'}, {'flightNumber': 'VX9372', 'date': '2024-12-25T01:26:00'}]"
5ddde093-f43d-4065-8620-5f4fab16e619,61,GD,Other,Economy,"['US', 'Europe']","[{'flightNumber': 'SR7178', 'date': '2025-02-05T04:39:00'}, {'flightNumber': 'AM2811', 'date': '2024-05-21T00:05:00'}]"
91e25809-dd63-4ca6-aae0-023a3941be4d,29,CI,Other,Premium Economy,"['South America', 'Canada']","[{'flightNumber': 'Y49263', 'date': '2025-07-28T12:06:00'}, {'flightNumber': 'AX1761', 'date': '2025-02-06T15:16:00'}, {'flightNumber': 'WI9841', 'date': '2024-08-19T15:43:00'}]"
a67416d6-d495-492f-81f3-085cd4b04b2f,25,AM,Low Fare,Business,"['Europe', 'US']","[{'flightNumber': 'LP6751', 'date': '2025-10-30T19:26:00'}, {'flightNumber': 'MQ9773', 'date': '2024-08-24T17:49:00'}, {'flightNumber': 'AS3590', 'date': '2025-11-14T21:39:00'}, {'flightNumber': 'EI6912', 'date': '2024-02-22T11:09:00'}, {'flightNumber': 'BA5197', 'date': '2024-09-16T16:11:00'}]"
78d01714-de34-4d3e-8617-2cefd63b6ad5,47,OM,Low Fare,Economy,"['US', 'Canada', 'Middle East']",[]
de8ab1b0-bfd0-41c2-81cc-be474ed503d0,71,BO,Low Fare,Premium Economy,"['Canada', 'South America', 'Mexico']","[{'flightNumber': 'UA9937', 'date': '2024-11-28T03:16:00'}, {'flightNumber': 'OH450', 'date': '2025-04-30T00:35:00'}, {'flightNumber': '5Y9668', 'date': '2024-12-06T11:20:00'}]"
247a113c-53fc-4e0d-80a8-478917baabb3,21,GR,Other,Premium Economy,"['Australia / Oceania', 'US', 'South America']","[{'flightNumber': 'CA1491', 'date': '2025-07-15T13:46:00'}, {'flightNumber': 'CC2777', 'date': '2025-12-30T17:05:00'}, {'flightNumber': 'CA8227', 'date': '2024-01-26T12:25:00'}, {'flightNumber': 'LY9160', 'date': '2024-08-01T01:44:00'}]"
cf136798-16a3-4dfd-94c4-71e7325b781f,25,AL,Low Fare,Economy,['Canada'],"[{'flightNumber': 'EY6352', 'date': '2025-10-31T11:24:00'}, {'flightNumber': 'PE7545', 'date': '2024-02-19T02:12:00'}, {'flightNumber': 'MX7093', 'date': '2025-11-23T03:08:00'}]"
9a14efdf-5edd-4f9b-9a5b-d7228b437e09,44,HT,Other,Premium Economy,"['South America', 'Australia / Oceania']","[{'flightNumber': 'MQ2004', 'date': '2024-07-07T23:54:00'}, {'flightNumber': 'TP6869', 'date': '2024-10-25T08:22:00'}, {'flightNumber': 'S67137', 'date': '2024-03-10T13:23:00'}, {'flightNumber': 'Y4872', 'date': '2024-11-01T22:53:00'}, {'flightNumber': 'DH8060', 'date': '2025-05-07T08:05:00'}]"
86768ce7-d016-43b1-803a-e62abafeef5e,54,MA,Low Fare,Economy,"['Europe', 'US']","[{'flightNumber': 'SQ4320', 'date': '2024-06-03T22:44:00'}, {'flightNumber': 'CP3198', 'date': '2025-02-16T03:53:00'}, {'flightNumber': 'QQ5045', 'date': '2024-08-11T07:15:00'}, {'flightNumber': 'EI8479', 'date': '2024-06-21T03:42:00'}]"
a0fd0bea-0d51-4262-9cc9-ea07810247cd,44,VN,Low Fare,Premium Economy,"['Canada', 'Middle East', 'US']",[]
496a45d5-f9bf-4e33-871c-efe3568824bc,41,TW,Other,Business,['Mexico'],"[{'flightNumber': 'UA7525', 'date': '2024-03-17T09:55:00'}, {'flightNumber': 'FI3837', 'date': '2024-12-25T20:46:00'}, {'flightNumber': 'QK2536', 'date': '2025-04-02T09:55:00'}, {'flightNumber': 'HA7192', 'date': '2024-09-09T23:14:00'}, {'flightNumber': 'SK336', 'date': '2024-01-03T23:08:00'}]"
884f7ac1-e9e2-4052-959d-7a7371efd66b,73,MX,Other,Economy,"['Middle East', 'Mexico', 'Australia / Oceania']","[{'flightNumber': 'BA2702', 'date': '2025-03-07T23:11:00'}, {'flightNumber': 'OY9659', 'date': '2024-12-13T22:37:00'}]"
cdb2e471-cccd-484b-a135-d850531eac1d,70,MZ,Low Fare,Business,['Mexico'],"[{'flightNumber': 'OO8334', 'date': '2025-01-18T09:40:00'}, {'flightNumber': 'CA567', 'date': '2025-03-09T10:03:00'}]"
93aff5d9-9372-4fb3-b788-673c031f8dbf,58,BI,Other,Business,"['Mexico', 'Asia', 'Australia / Oceania']","[{'flightNumber': 'QR8678', 'date': '2025-10-28T01:56:00'}, {'flightNumber': 'NH9296', 'date': '2025-10-23T06:12:00'}, {'flightNumber': 'CX5910', 'date': '2025-10-14T05:28:00'}, {'flightNumber': 'WN2378', 'date': '2025-03-16T13:24:00'}]"
32bba92e-c892-4d8f-9205-ddd7ec06183f,41,FM,Other,Economy,"['Asia', 'Australia / Oceania']",[]
94754b9c-9d81-401e-b87b-5b4d82dd8e6b,31,ZW,Low Fare,Premium Economy,['Central America'],"[{'flightNumber': 'CM1170', 'date': '2024-12-11T11:02:00'}, {'flightNumber': 'AI4922', 'date': '2025-08-07T00:11:00'}, {'flightNumber': 'QX1101', 'date': '2025-02-08T01:08:00'}]"
709307f7-8466-4b9e-9bcf-f291a7298f5e,60,PY,Other,Premium Economy,"['Mexico', 'Central America']",[]
d12145d6-b4fd-43ef-839d-8f68fb239edb,76,MZ,Low Fare,Economy,['Mexico'],"[{'flightNumber': 'IB8317', 'date': '2025-11-26T07:47:00'}, {'flightNumber': 'OZ4935', 'date': '2025-11-03T07:25:00'}, {'flightNumber': 'AF6550', 'date': '2025-04-02T22:14:00'}]"
3740a6f0-f6d1-457a-ae49-5140b73f8f7c,67,RW,Low Fare,Premium Economy,"['Mexico', 'US']","[{'flightNumber': 'CC2028', 'date': '2024-05-15T23:50:00'}, {'flightNumber': 'F89814', 'date': '2024-10-31T16:44:00'}, {'flightNumber': 'PD4251', 'date': '2024-08-19T14:56:00'}, {'flightNumber': 'MG945', 'date': '2024-01-11T20:55:00'}]"
72de9ee9-804c-4ac9-b3ee-10f6d25b861f,34,SV,Low Fare,Business,"['Europe', 'Mexico', 'Central America']","[{'flightNumber': 'MQ6336', 'date': '2024-06-24T23:16:00'}, {'flightNumber': 'IB3329', 'date': '2024-12-29T02:24:00'}, {'flightNumber': 'AX5781', 'date': '2025-06-19T03:37:00'}, {'flightNumber': 'MX2387', 'date': '2025-09-22T11:33:00'}, {'flightNumber': 'PR2553', 'date': '2025-05-18T05:59:00'}]"
e6c84570-174c-41e2-bbd6-89d67e1239ce,30,AT,Low Fare,Premium Economy,"['Australia / Oceania', 'Canada', 'South America']","[{'flightNumber': 'KL6444', 'date': '2025-06-19T22:02:00'}, {'flightNumber': 'NH9546', 'date': '2025-12-01T13:46:00'}]"
765b908f-4daf-40fd-88b2-d0a99805c3c6,34,VE,Low Fare,Premium Economy,"['Canada', 'Asia', 'Middle East']","[{'flightNumber': 'VS711', 'date': '2024-01-22T04:29:00'}, {'flightNumber': 'EV8609', 'date': '2025-07-07T19:18:00'}, {'flightNumber': 'BBB491', 'date': '2025-07-05T08:41:00'}, {'flightNumber': 'WI7418', 'date': '2024-10-25T18:21:00'}, {'flightNumber': 'AA3652', 'date': '2025-02-18T01:40:00'}]"
09227988-9da3-43b1-97a9-8e837062765a,25,MZ,Low Fare,Business,"['US', 'Asia']","[{'flightNumber': 'EK954', 'date': '2025-04-16T05:39:00'}, {'flightNumber': 'VX1386', 'date': '2024-12-09T20:21:00'}, {'flightNumber': 'F85375', 'date': '2024-02-28T23:13:00'}, {'flightNumber': 'SK5308', 'date': '2025-05-22T12:24:00'}]"
dd629132-1925-4243-815b-aa913d4c5880,20,KH,Other,Business,"['Asia', 'Mexico']",[]
9a6c722f-4c69-4e59-b865-386589a0053e,51,BI,Other,Economy,"['South America', 'Australia / Oceania', 'Europe']","[{'flightNumber': 'WS8783', 'date': '2024-07-24T15:48:00'}, {'flightNumber': 'OO4810', 'date': '2024-02-02T04:49:00'}]"
eafa4401-f266-48c9-b56c-2eac9c391a46,40,CU,Other,Economy,['South America'],"[{'flightNumber': 'B6122', 'date': '2025-05-23T15:26:00'}, {'flightNumber': 'PE8168', 'date': '2024-11-02T09:19:00'}, {'flightNumber': 'MU6067', 'date': '2024-01-31T18:33:00'}, {'flightNumber': 'MQ215', 'date': '2024-04-12T22:35:00'}, {'flightNumber': 'IB9023', 'date': '2024-11-09T01:07:00'}]"
2c77c95c-f1c7-47b2-81f0-5d29cdab20e6,23,BD,Low Fare,Business,"['Canada', 'US']","[{'flightNumber': 'JX1417', 'date': '2025-06-11T16:05:00'}]"
91b302c9-7446-410a-93ca-ceda38fe9539,32,DE,Low Fare,Business,"['Central America', 'Middle East', 'Europe']","[{'flightNumber': 'MQ2168', 'date': '2024-03-29T12:18:00'}, {'flightNumber': 'NW3893', 'date': '2025-05-24T23:07:00'}, {'flightNumber': 'WS5293', 'date': '2024-06-21T04:57:00'}]"
1eb8c7ff-5cb6-4d19-b931-af6f5c6ce7f8,34,VA,Other,Economy,"['South America', 'US']",[]
944e59eb-adbd-4373-b1cc-e172605b49ae,43,NO,Low Fare,Economy,['Australia / Oceania'],"[{'flightNumber': 'WW2298', 'date': '2025-09-10T18:59:00'}, {'flightNumber': 'CP7059', 'date': '2024-07-26T15:42:00'}, {'flightNumber': 'HA2539', 'date': '2024-03-05T23:07:00'}]"
4324def4-72b1-4a30-8af4-4d06f328c45a,69,SZ,Other,Business,"['Canada', 'Australia / Oceania']","[{'flightNumber': 'VN3780', 'date': '2024-10-15T00:55:00'}, {'flightNumber': 'Y47946', 'date': '2025-01-24T09:18:00'}, {'flightNumber': 'LX6039', 'date': '2025-08-19T11:45:00'}, {'flightNumber': 'MX9822', 'date': '2024-03-11T08:54:00'}]"
6ba2f498-b3b3-4c06-9cfc-e104965464c4,54,TL,Low Fare,Business,['US'],"[{'flightNumber': 'BA2766', 'date': '2025-03-15T05:28:00'}, {'flightNumber': 'AZ4476', 'date': '2025-07-24T02:16:00'}, {'flightNumber': 'BA4676', 'date': '2025-05-15T01:37:00'}, {'flightNumber': 'NZ547', 'date': '2025-11-24T16:35:00'}, {'flightNumber': 'WW1899', 'date': '2025-12-21T00:47:00'}]"
231f81a9-ed65-45f3-95ab-d86bbfbb6b2c,36,GT,Other,Economy,"['Europe', 'US']",[]
2688c534-ca74-4368-b0f8-eb61c0316ebd,74,PA,Low Fare,Business,"['Europe', 'South America', 'Canada']","[{'flightNumber': '5Y5928', 'date': '2024-06-19T17:02:00'}, {'flightNumber': 'LP3441', 'date': '2025-06-03T01:43:00'}, {'flightNumber': 'BF298', 'date': '2025-01-18T11:35:00'}]"
01d8b55d-605e-474f-aa14-e7f7acf84d22,71,KI,Low Fare,Premium Economy,"['Canada', 'Europe', 'US']","[{'flightNumber': 'WI9045', 'date': '2025-10-05T05:49:00'}, {'flightNumber': 'XP6812', 'date': '2025-12-24T14:45:00'}, {'flightNumber': 'Y46983', 'date': '2025-06-30T14:27:00'}, {'flightNumber': 'WI410', 'date': '2024-06-19T19:16:00'}, {'flightNumber': 'HQ3830', 'date': '2025-11-02T10:00:00'}]"
abb2b265-1080-45e5-9fc9-38ed4583f668,60,GH,Low Fare,Economy,['Asia'],"[{'flightNumber': 'HQ6356', 'date': '2024-04-26T13:29:00'}, {'flightNumber': 'RW867', 'date': '2024-10-15T10:33:00'}]"
cce45590-2a3b-470f-b0fe-1f0f7e73d19f,73,QA,Low Fare,Premium Economy,['South America'],"[{'flightNumber': 'QX8553', 'date': '2025-03-21T05:39:00'}, {'flightNumber': 'OH2769', 'date': '2024-05-11T04:31:00'}, {'flightNumber': 'NH7806', 'date': '2025-02-19T10:08:00'}, {'flightNumber': 'CM5327', 'date': '2025-07-11T07:49:00'}]"
9151c12a-e2f6-4011-964b-ee59843f97ba,61,CG,Other,Economy,['Australia / Oceania'],"[{'flightNumber': 'CX7774', 'date': '2025-09-15T16:46:00'}, {'flightNumber': 'OO3755', 'date': '2024-07-05T01:47:00'}]"
efccaad5-9536-44e3-ad17-44f5a7a73117,22,KH,Low Fare,Economy,"['Australia / Oceania', 'Middle East']","[{'flightNumber': 'LY1715', 'date': '2024-07-14T22:33:00'}]"
36fb21d4-8fb7-46c7-9a12-8fa98e389ea2,65,NL,Low Fare,Economy,"['Mexico', 'Middle East']",[]
24225117-906f-4bbe-8193-7c669ebb53e2,37,US,Low Fare,Premium Economy,['Central America'],"[{'flightNumber': 'AA9968', 'date': '2024-11-06T01:49:00'}, {'flightNumber': 'AB462', 'date': '2024-12-12T22:33:00'}]"
de44fe7e-0b87-49b0-b7c3-a79910ab4720,63,NE,Low Fare,Economy,"['US', 'Mexico', 'Europe']","[{'flightNumber': 'S69161', 'date': '2024-04-18T12:00:00'}, {'flightNumber': 'XP9028', 'date': '2024-02-21T07:15:00'}, {'flightNumber': 'SQ460', 'date': '2024-05-05T18:55:00'}, {'flightNumber': 'CC5545', 'date': '2025-11-16T13:31:00'}, {'flightNumber': 'RD174', 'date': '2024-04-22T16:23:00'}]"
489729ca-4878-45f7-8b27-2f0b0854fba3,32,GR,Other,Business,['Middle East'],"[{'flightNumber': 'DP804', 'date': '2024-01-31T22:42:00'}]"
9b0963d7-514a-46f4-8c08-479edc49c905,66,TN,Low Fare,Economy,"['Asia', 'South America', 'US']","[{'flightNumber': 'UA5908', 'date': '2025-06-07T03:41:00'}, {'flightNumber': 'LH1913', 'date': '2025-01-01T03:40:00'}, {'flightNumber': 'SS2531', 'date': '2024-12-06T12:11:00'}, {'flightNumber': 'QQ2917', 'date': '2025-12-02T14:59:00'}, {'flightNumber': 'F87301', 'date': '2025-09-25T18:57:00'}]"
656bbdfc-3f59-4f44-82de-b40ceb93639b,23,BS,Low Fare,Economy,"['Middle East', 'Australia / Oceania']","[{'flightNumber': 'ZG5637', 'date': '2025-05-08T15:05:00'}, {'flightNumber': 'PE7012', 'date': '2025-12-05T12:07:00'}, {'flightNumber': 'YX4711', 'date': '2025-12-30T02:54:00'}, {'flightNumber': 'EI5047', 'date': '2025-01-18T23:31:00'}]"
ceb870d4-afc3-486b-9ef1-0919181d6cbe,21,IQ,Other,Economy,['Middle East'],"[{'flightNumber': 'Z02944', 'date': '2025-11-07T15:19:00'}, {'flightNumber': 'WI3552', 'date': '2024-06-18T13:05:00'}, {'flightNumber': 'OH9455', 'date': '2025-02-26T03:46:00'}, {'flightNumber': 'S68931', 'date': '2025-03-17T21:40:00'}, {'flightNumber': 'AI185', 'date': '2024-03-07T15:08:00'}]"
a69cbaf1-5ea0-4f5d-923e-f2de37bceb24,44,CZ,Low Fare,Premium Economy,"['South America', 'Middle East']",[]
085eee7c-09e1-4def-9e89-1c39324e40ae,56,SB,Other,Business,['Central America'],"[{'flightNumber': 'TA9416', 'date': '2025-05-28T21:53:00'}, {'flightNumber': 'NW6610', 'date': '2025-04-01T15:50:00'}, {'flightNumber': 'BF7097', 'date': '2025-11-27T04:57:00'}]"
bfae286d-b13e-4b90-a354-2b131ff21bfb,76,PG,Low Fare,Economy,"['Middle East', 'US']","[{'flightNumber': 'MT4097', 'date': '2025-10-24T08:14:00'}, {'flightNumber': 'LX6973', 'date': '2025-02-10T01:10:00'}, {'flightNumber': '9W3431', 'date': '2024-10-23T11:46:00'}, {'flightNumber': 'CX4857', 'date': '2025-05-22T06:52:00'}, {'flightNumber': 'CP3666', 'date': '2024-07-17T20:55:00'}]"
1b86c45a-72cf-4105-9814-895ae39bdcf0,62,AF,Low Fare,Business,['Asia'],"[{'flightNumber': 'QF9633', 'date': '2025-03-27T17:13:00'}, {'flightNumber': 'MT6405', 'date': '2024-01-13T02:10:00'}]"
